"species_name_acc","taxon_name","scientificName","taxonIdentificationNotes","database","year","basisOfRecord","establishmentMeans","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geolocationNotes","county","stateProvince","country","countryCode","locationNotes","datasetName","publisher","nativeDatabaseID","references","informationWithheld","issue","taxon_name_full","list","unique_id","lat_round","long_round"
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","L. Speedy 2005","US_Herbaria","2005","PRESERVED_SPECIMEN","UNKNOWN",40.17224166666,-80.43320277777,NA,NA,"Washington","Pennsylvania","United States",NA,"Dry Oak Hickory cliffs and steep forested SW facing slopes","CM",NA,"12038138","http://sernecportal.org/portal/collections/individual/index.php?occid=12038138",NA,NA,"Quercus imbricaria","desiderata",7857630,40.1722,-80.4332
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",43.14722,-92.18056,10,"Eric Ribbens | collector","McDonough","Illinois","USA",NA,NA,"MWI",NA,"3449222","http://sernecportal.org/portal/collections/individual/index.php?occid=3449222",NA,NA,"Quercus imbricaria","desiderata",7809675,43.1472,-92.1806
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",41.51389,-88.46944,10,"Eric Ribbens | collector","McDonough","Illinois","USA",NA,NA,"MWI",NA,"3449268","http://sernecportal.org/portal/collections/individual/index.php?occid=3449268",NA,NA,"Quercus imbricaria","desiderata",7809678,41.5139,-88.4694
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Theo Witsell","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",35.68021,-93.78524,100,NA,"Franklin","Arkansas","United States",NA,"Along road through rich woods on river terrace. | Vicinity of coordinates; coordinates not obtained in situ with GPS but estimated post-collection event using mapping programs. Coordinates considered accurate to within 100 m. | Large tree.","ANHC",NA,"21184641","http://sernecportal.org/portal/collections/individual/index.php?occid=21184641",NA,NA,"Quercus imbricaria","desiderata",7914052,35.6802,-93.7852
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",42.66389,-93.25833,1850,"Adam Coe | collector","McDonough","Illinois","USA",NA,"Forest, on a hiking trail.","MWI",NA,"3449876","http://sernecportal.org/portal/collections/individual/index.php?occid=3449876",NA,NA,"Quercus imbricaria","desiderata",7809732,42.6639,-93.2583
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",42.66111,-93.26389,1850,"Aaron Carlson | collector","McDonough","Illinois","USA",NA,NA,"MWI",NA,"3450159","http://sernecportal.org/portal/collections/individual/index.php?occid=3450159",NA,NA,"Quercus imbricaria","desiderata",7809743,42.6611,-93.2639
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",41.18333,-90.7,1852,"Angela M. Kerr | collector","Louisa","Iowa","USA",NA,"Forest edge along a fence next to a dirt road.","MWI",NA,"3449647","http://sernecportal.org/portal/collections/individual/index.php?occid=3449647",NA,NA,"Quercus imbricaria","desiderata",7809698,41.1833,-90.7
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",38.93333,-89.66667,1852,"Suzanne Doering | collector","Boone","Missouri","USA",NA,"Picnic area between parking lot and bridge. Few Quercus species around.","MWI",NA,"3450130","http://sernecportal.org/portal/collections/individual/index.php?occid=3450130",NA,NA,"Quercus imbricaria","desiderata",7809735,38.9333,-89.6667
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",40.48333,-90.66667,111130,"Michael LaFalce | collector","McDonough","Illinois","USA",NA,"Forest.","MWI",NA,"3449612","http://sernecportal.org/portal/collections/individual/index.php?occid=3449612",NA,NA,"Quercus imbricaria","desiderata",7809692,40.4833,-90.6667
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",40.45,-90.78333,111130,"Suzanne Doering | collector","McDonough","Illinois","USA",NA,"Medium sized oak on hillside with a few other Quercus species, throughout the park. This species was found by the B-class camping area.","MWI",NA,"3450132","http://sernecportal.org/portal/collections/individual/index.php?occid=3450132",NA,NA,"Quercus imbricaria","desiderata",7809736,40.45,-90.7833
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",38.47375,-90.807083,NA,NA,"Franklin","Missouri","United States",NA,"Accession on 2 sheets.","MOR",NA,"4291335","http://sernecportal.org/portal/collections/individual/index.php?occid=4291335",NA,NA,"Quercus imbricaria","desiderata",7814255,38.4738,-90.8071
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2004","PRESERVED_SPECIMEN","UNKNOWN",38.265383,-91.11135,NA,NA,"Franklin","Missouri","United States",NA,"Juniperus virginiana L.; Quercus imbricaria Michx.; Quercus marilandica Muenchh.; Helianthus mollis Lam.; Andropogon; Hypericum | Overgrown prairie/roadside. Prairie soil. North aspect of a 5% slope. | Note: wet morning, overcast.","MOR",NA,"4291336","http://sernecportal.org/portal/collections/individual/index.php?occid=4291336",NA,NA,"Quercus imbricaria","desiderata",7814256,38.2654,-91.1114
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","B.L. Isaac 2003","US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",39.74889,-80.05389,14,NA,"Greene","Pennsylvania","United States",NA,"lower slope on forested hill","CM",NA,"12037889","http://sernecportal.org/portal/collections/individual/index.php?occid=12037889",NA,NA,"Quercus imbricaria","desiderata",7857612,39.7489,-80.0539
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",39.550833,-88.575833,250,NA,"Moultrie","Illinois","USA",NA,"Managed hill prairie remnant on SW slope.","EIU",NA,"4898028","http://sernecportal.org/portal/collections/individual/index.php?occid=4898028",NA,NA,"Quercus imbricaria","desiderata",7816130,39.5508,-88.5758
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",40.45,-89.31667,1852,"Mary B. Adams | collector","McDonough","Illinois","USA",NA,"Fertile forests.","MWI",NA,"3449793","http://sernecportal.org/portal/collections/individual/index.php?occid=3449793",NA,NA,"Quercus imbricaria","desiderata",7809708,40.45,-89.3167
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",40.46667,-89.21667,1852,"Jessica Grissom | collector","McDonough","Illinois","USA",NA,"Timber in a small stand of oaks.","MWI",NA,"3449801","http://sernecportal.org/portal/collections/individual/index.php?occid=3449801",NA,NA,"Quercus imbricaria","desiderata",7809714,40.4667,-89.2167
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",40.5,-89.25,1852,"Claire Pritchett | collector","McDonough","Illinois","USA",NA,"North from the lake by a clearing.","MWI",NA,"3449813","http://sernecportal.org/portal/collections/individual/index.php?occid=3449813",NA,NA,"Quercus imbricaria","desiderata",7809720,40.5,-89.25
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Eric Ribbens","US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",40.5,-90.68333,111130,"Bradford Barclay | collector","McDonough","Illinois","USA",NA,"Oak/hickory forest.","MWI",NA,"3449798","http://sernecportal.org/portal/collections/individual/index.php?occid=3449798",NA,NA,"Quercus imbricaria","desiderata",7809712,40.5,-90.6833
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2003","PRESERVED_SPECIMEN","UNKNOWN",39.824722,-89.023333,NA,NA,"Macon","Illinois","USA",NA,"Prairie restoration established 1977; mesic soil.","EIU",NA,"4898034","http://sernecportal.org/portal/collections/individual/index.php?occid=4898034",NA,NA,"Quercus imbricaria","desiderata",7816136,39.8247,-89.0233
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","R. Coxe","US_Herbaria","2001","PRESERVED_SPECIMEN","UNKNOWN",40.873549,-80.514816,1050,"isaac (2019-12-20 06:26:20) | georef batch tool 2019-12-20; GeoLocate | reviewed - high confidence","Lawrence","Pennsylvania","United States",NA,"On edge of vernal wetland","CM",NA,"22797017","http://sernecportal.org/portal/collections/individual/index.php?occid=22797017",NA,NA,"Quercus imbricaria","desiderata",7921230,40.8735,-80.5148
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2001","PRESERVED_SPECIMEN","UNKNOWN",38.838213,-88.591813,2077,"Louise & Lee | based on Collectors description | GeoLocate","Clay","Illinois","United States",NA,NA,"MOR",NA,"4290722","http://sernecportal.org/portal/collections/individual/index.php?occid=4290722",NA,NA,"Quercus imbricaria","desiderata",7814143,38.8382,-88.5918
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2001","PRESERVED_SPECIMEN","UNKNOWN",38.7374,-88.7911,NA,NA,"Marion","Illinois","United States",NA,"Along fence line along crop field and near old home site. In fence line with Sassafras albidum, etc. Tree. | Omega","ILLS",NA,"7093919","http://sernecportal.org/portal/collections/individual/index.php?occid=7093919",NA,NA,"Quercus imbricaria","desiderata",7831071,38.7374,-88.7911
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2000","PRESERVED_SPECIMEN","UNKNOWN",40.143705,-87.746603,206,"Louise & Lee | based on collectors description | GeoLocate","Vermilion","Illinois","United States",NA,"Quercus alba; Carya ovata | Occasional mostly on uplands throughout preserve, mostly in forest edges, this in second growth timber. | Det: R.L. Larimore (ILLS) Several different types of galls on leaves.","MOR",NA,"4291556","http://sernecportal.org/portal/collections/individual/index.php?occid=4291556",NA,NA,"Quercus imbricaria","desiderata",7814311,40.1437,-87.7466
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2000","PRESERVED_SPECIMEN","UNKNOWN",39.475833,-88.174444,250,NA,"Coles","Illinois","USA",NA,"Weedy thickets and and edge of woods.","EIU",NA,"4898026","http://sernecportal.org/portal/collections/individual/index.php?occid=4898026",NA,NA,"Quercus imbricaria","desiderata",7816128,39.4758,-88.1744
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","John E. Ebinger","US_Herbaria","2000","PRESERVED_SPECIMEN","UNKNOWN",39.314444,-88.6925,500,NA,"Shelby","Illinois","USA",NA,"Mesic woods along small creek.","EIU",NA,"4898031","http://sernecportal.org/portal/collections/individual/index.php?occid=4898031",NA,NA,"Quercus imbricaria","desiderata",7816133,39.3144,-88.6925
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2000","PRESERVED_SPECIMEN","UNKNOWN",42.279128,-83.74886,4500,"mr_sto (2018-12-20 10:05:46) | georef batch tool 2018-12-20; GeoLocate | reviewed - high confidence","Washtenaw","Michigan","United States",NA,NA,"BDI",NA,"7717248","http://sernecportal.org/portal/collections/individual/index.php?occid=7717248",NA,NA,"Quercus imbricaria","desiderata",7834417,42.2791,-83.7489
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","2000","PRESERVED_SPECIMEN","UNKNOWN",39.476111,-88.170833,NA,NA,"Coles","Illinois","United States",NA,"Fence row | Primary collector, Bryan P. Schroeder, Stover-Ebinger Herbarium (EIU) Eastern Illinois University. Ver. Gordon C. Tucker","MOR",NA,"4290727","http://sernecportal.org/portal/collections/individual/index.php?occid=4290727",NA,NA,"Quercus imbricaria","desiderata",7814148,39.4761,-88.1708
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Larimore, R","US_Herbaria","1999","PRESERVED_SPECIMEN","UNKNOWN",40.139608,-87.749349,190,"Louise and Lee | based on collectors description | GeoLocate","Vermilion","Illinois","United States",NA,"Quercus velutina, Quercus alba and Carya spp. | Common near open edges of preserve, otherwise occassional through the maturing second growth upland forest. | Uncommon elsewhere.","MOR",NA,"13246119","http://sernecportal.org/portal/collections/individual/index.php?occid=13246119",NA,NA,"Quercus imbricaria","desiderata",7866535,40.1396,-87.7493
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1999","PRESERVED_SPECIMEN","UNKNOWN",38.772818,-88.505989,2063,"Louise & Lee | based on Collectors description | GeoLocate","Clay","Illinois","United States",NA,"Voucher for acorn supply.","MOR",NA,"4290723","http://sernecportal.org/portal/collections/individual/index.php?occid=4290723",NA,NA,"Quercus imbricaria","desiderata",7814144,38.7728,-88.506
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",37.89724,-89.821987,179,"Louise & Lee | based on collectors description | GeoLocate","Randolph","Illinois","United States",NA,"Quercus muehlenbergii; Quercus imbricaria; Quercus shumardii; Quercus velutina; Diospyros; Acer saccharinum","MOR",NA,"4291230","http://sernecportal.org/portal/collections/individual/index.php?occid=4291230",NA,NA,"Quercus imbricaria","desiderata",7814233,37.8972,-89.822
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",40.333945,-90.18997,186,"Louise & Lee | based on collectors description | GeoLocate","Fulton","Illinois","United States",NA,"Carya illinoensis (Wangenh.) K.Koch; Prunus serotina Ehrh.; Juniperus virginiana L.; Acer saccharinum L.","MOR",NA,"4290686","http://sernecportal.org/portal/collections/individual/index.php?occid=4290686",NA,NA,"Quercus imbricaria","desiderata",7814133,40.3339,-90.19
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",40.153348,-89.762099,212,"louise & lee | based on collector's discription | GeoLocate","Mason","Illinois","United States",NA,"Quercus velutina; Quercus alba; Sassafras albidum; Maclura pomifera; Ulmus americana; Cercis canadensis","MOR",NA,"4291095","http://sernecportal.org/portal/collections/individual/index.php?occid=4291095",NA,NA,"Quercus imbricaria","desiderata",7814207,40.1533,-89.7621
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",39.187168,-76.179148,268,"claudia_d (2019-02-21 20:03:31) | georef batch tool 2019-02-21; GeoLocate | reviewed - high confidence","Kent","Maryland","United States",NA,NA,"MARY",NA,"15822412","http://sernecportal.org/portal/collections/individual/index.php?occid=15822412",NA,NA,"Quercus imbricaria","desiderata",7886573,39.1872,-76.1791
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",39.188641,-76.178282,443,"claudia_d (2019-02-21 20:23:13) | georef batch tool 2019-02-21; GeoLocate | reviewed - high confidence","Kent","Maryland","United States",NA,"cemetery","MARY",NA,"15822413","http://sernecportal.org/portal/collections/individual/index.php?occid=15822413",NA,NA,"Quercus imbricaria","desiderata",7886574,39.1886,-76.1783
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","MOAR filed-as name","US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",40.125119,-74.866927,3256,"block (2018-07-12 08:00:42) | MAM Georeferencing Guidelines (2019) | georef batch tool 2018-07-12; GeoLocate | reviewed - high confidence","Bucks","Pennsylvania","United States",NA,"low woods along Mill Creek","MOAR",NA,"16680279","http://sernecportal.org/portal/collections/individual/index.php?occid=16680279",NA,NA,"Quercus imbricaria","desiderata",7892040,40.1251,-74.8669
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","J.A. Isaac 1998","US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",40.4138888889,-80.18,NA,NA,"Allegheny","Pennsylvania","United States",NA,"open scrubby area on strip mine spoil","CM",NA,"12037188","http://sernecportal.org/portal/collections/individual/index.php?occid=12037188",NA,NA,"Quercus imbricaria","desiderata",7857444,40.4139,-80.18
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","B.L. Isaac 1999","US_Herbaria","1998","PRESERVED_SPECIMEN","UNKNOWN",40.4111111111,-80.1719444444,NA,NA,"Allegheny","Pennsylvania","United States",NA,"open woods","CM",NA,"12037272","http://sernecportal.org/portal/collections/individual/index.php?occid=12037272",NA,NA,"Quercus imbricaria","desiderata",7857471,40.4111,-80.1719
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",37.936633,-89.170239,202,"Louise & Lee | based on collectors description | GeoLocate","Jackson","Illinois","United States",NA,"Quercus stellata Wangenh.; Quercus imbricaria Michx.; Quercus palustris Muenchh.; Quercus falcata Michx.; Ulmus L.; Diospyros | Common along field's edge.","MOR",NA,"4290788","http://sernecportal.org/portal/collections/individual/index.php?occid=4290788",NA,NA,"Quercus imbricaria","desiderata",7814159,37.9366,-89.1702
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",38.168975,-89.022821,203,"louise & lee | based on collectors description | GeoLocate","Jefferson","Illinois","United States",NA,"Quercus alba L.; Quercus palustris Muenchh.; Quercus bicolor Willd.; Quercus stellata Wangenh.; Quercus imbricaria Michx.; Acer saccharinum L.","MOR",NA,"4231884","http://sernecportal.org/portal/collections/individual/index.php?occid=4231884",NA,NA,"Quercus imbricaria","desiderata",7812179,38.169,-89.0228
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",40.642948,-88.926248,207,"louise & lee | based on collector's discription | GeoLocate","McLean","Illinois","United States",NA,"Quercus velutina; Quercus alba; Carya cordiformis; Prunus serotina","MOR",NA,"4291110","http://sernecportal.org/portal/collections/individual/index.php?occid=4291110",NA,NA,"Quercus imbricaria","desiderata",7814212,40.6429,-88.9262
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",39.403611,-88.149444,500,NA,"Coles","Illinois","USA",NA,"woods","EIU",NA,"4898032","http://sernecportal.org/portal/collections/individual/index.php?occid=4898032",NA,NA,"Quercus imbricaria","desiderata",7816134,39.4036,-88.1494
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","R.C. Leberman 1997","US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",41.540616,-80.103529,500,"funkag (2019-02-09 21:05:27) | georef batch tool 2019-02-09 | reviewed - high confidence","Crawford","Pennsylvania","United States",NA,NA,"CM",NA,"12037305","http://sernecportal.org/portal/collections/individual/index.php?occid=12037305",NA,NA,"Quercus imbricaria","desiderata",7857480,41.5406,-80.1035
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","R.C. Leberman 1997","US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",41.576443,-80.060081,3355,"David Newbury | GEOLocate","Crawford","Pennsylvania","United States",NA,"edge of bog","CM",NA,"12037350","http://sernecportal.org/portal/collections/individual/index.php?occid=12037350",NA,NA,"Quercus imbricaria","desiderata",7857484,41.5764,-80.0601
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria","Gordon C. Tucker","US_Herbaria","1997","PRESERVED_SPECIMEN","UNKNOWN",39.637222,-87.688056,NA,NA,"Edgar","Illinois","USA",NA,NA,"EIU",NA,"4898035","http://sernecportal.org/portal/collections/individual/index.php?occid=4898035",NA,NA,"Quercus imbricaria","desiderata",7816137,39.6372,-87.6881
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.637001,-90.392588,131,"Louise & Lee | based on collectors description | GeoLocate","Scott","Illinois","United States",NA,"Quercus alba; Quercus velutina; Quercus rubra; Quercus imbricaria; Ulmus rubra; Carya | Along roadside. Porous soil that's light brown colored.","MOR",NA,"4291236","http://sernecportal.org/portal/collections/individual/index.php?occid=4291236",NA,NA,"Quercus imbricaria","desiderata",7814237,39.637,-90.3926
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",38.086949,-88.951006,197,"Louise & Lee | based on collectors description | GeoLocate","Franklin","Illinois","United States",NA,"Quercus velutina Lam.; Quercus alba L.; Quercus stellata Wangenh.; Quercus falcata Michx.; Quercus palustris Muenchh.; Diospyros","MOR",NA,"4290685","http://sernecportal.org/portal/collections/individual/index.php?occid=4290685",NA,NA,"Quercus imbricaria","desiderata",7814132,38.0869,-88.951
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",38.101473,-89.396521,211,"Louise & Lee | based on collectors description | GeoLocate","Perry","Illinois","United States",NA,"Quercus stellata; Quercus velutina; Quercus palustris; Quercus marilandica; Quercus imbricaria; Acer saccharum","MOR",NA,"4291220","http://sernecportal.org/portal/collections/individual/index.php?occid=4291220",NA,NA,"Quercus imbricaria","desiderata",7814230,38.1015,-89.3965
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",37.628997,-88.38545,211,"Louise & Lee | based on collectors description | GeoLocate","Saline","Illinois","United States",NA,"Quercus marilandica; Quercus stellata; Quercus falcata; Quercus velutina; Quercus imbricaria; Acer saccharum","MOR",NA,"4291234","http://sernecportal.org/portal/collections/individual/index.php?occid=4291234",NA,NA,"Quercus imbricaria","desiderata",7814235,37.629,-88.3855
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",37.494539,-88.321343,213,"Louise & Lee | based on collectors description | GeoLocate","Hardin","Illinois","United States",NA,"Quercus muehlenbergii Engelm.; Quercus velutina Lam.; Quercus imbricaria Michx.; Quercus rubra L.; Quercus alba L.; Quercus shumardii Buckley | Some rock outcrops here.","MOR",NA,"4290938","http://sernecportal.org/portal/collections/individual/index.php?occid=4290938",NA,NA,"Quercus imbricaria","desiderata",7814169,37.4945,-88.3213
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.274767,-88.173629,215,"Louise & Lee | based on Collectors descripton | GeoLocate","Cumberland","Illinois","United States",NA,"Quercus imbricaria Michx.; Quercus macrocarpa Michx.; Quercus shumardii Buckley; Quercus palustris Muenchh.; Quercus bicolor Willd.; Sassafras | ","MOR",NA,"4290583","http://sernecportal.org/portal/collections/individual/index.php?occid=4290583",NA,NA,"Quercus imbricaria","desiderata",7814107,39.2748,-88.1736
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.384978,-88.172965,216,"Louise & Lee | based on Collectors descripton | GeoLocate","Coles","Illinois","United States",NA,"Morus; Populus deltoides; Carya; Diospyros; Celastrus; Quercus velutina | Upland area","MOR",NA,"4290728","http://sernecportal.org/portal/collections/individual/index.php?occid=4290728",NA,NA,"Quercus imbricaria","desiderata",7814149,39.385,-88.173
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.286642,-90.73028,218,"Louise & Lee | based on Collectors descripton | GeoLocate","Calhoun","Illinois","United States",NA,"Quercus velutina; Quercus muehlenbergii; Sassafras; Populus deltoides | Weedy","MOR",NA,"4290659","http://sernecportal.org/portal/collections/individual/index.php?occid=4290659",NA,NA,"Quercus imbricaria","desiderata",7814127,39.2866,-90.7303
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.697812,-88.037814,231,"Louise & Lee | based on Collectors descripton | GeoLocate","Douglas","Illinois","United States",NA,"Quercus alba L.; Quercus rubra L.; Quercus imbricaria Michx.; Quercus velutina Lam.; Gleditsia L.; Ulmus rubra Muhl.","MOR",NA,"4290589","http://sernecportal.org/portal/collections/individual/index.php?occid=4290589",NA,NA,"Quercus imbricaria","desiderata",7814109,39.6978,-88.0378
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1996","PRESERVED_SPECIMEN","UNKNOWN",39.538093,-87.826636,1674,"Louise & Lee | based on Collectors description | GeoLocate","Edgar","Illinois","United States",NA,"Quercus alba L.; Quercus muehlenbergii Engelm.; Quercus rubra L.; Quercus velutina Lam.; Quercus imbricaria Michx.; Fagus grandifolia Ehrh. | Hodge-podge mesic woods. Weedy here.","MOR",NA,"4290591","http://sernecportal.org/portal/collections/individual/index.php?occid=4290591",NA,NA,"Quercus imbricaria","desiderata",7814110,39.5381,-87.8266
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1995","PRESERVED_SPECIMEN","UNKNOWN",38.759176,-88.276408,90,"Louise & Lee | based on Collectors descripton | GeoLocate","Clay","Illinois","United States",NA,"Quercus palustris; Quercus imbricaria; Quercus bicolor; Quercus alba; Quercus macrocarpa; Quercus shumardii | Nice low woods currently without standing water.","MOR",NA,"4290724","http://sernecportal.org/portal/collections/individual/index.php?occid=4290724",NA,NA,"Quercus imbricaria","desiderata",7814145,38.7592,-88.2764
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1995","PRESERVED_SPECIMEN","UNKNOWN",38.275307,-89.971195,130,"Louise & Lee | based on collectors description | GeoLocate","Monroe","Illinois","United States",NA,"Quercus bicolor; Quercus macrocarpa; Quercus alba; Quercus rubra; Quercus palustris; Quercus imbricaria","MOR",NA,"4291120","http://sernecportal.org/portal/collections/individual/index.php?occid=4291120",NA,NA,"Quercus imbricaria","desiderata",7814215,38.2753,-89.9712
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1995","PRESERVED_SPECIMEN","UNKNOWN",38.309551,-89.1227,146,"louise & lee | based on collectors description | GeoLocate","Jefferson","Illinois","United States",NA,"Quercus marilandica Muenchh.; Quercus imbricaria Michx.; Quercus stellata Wangenh.","MOR",NA,"4290918","http://sernecportal.org/portal/collections/individual/index.php?occid=4290918",NA,NA,"Quercus imbricaria","desiderata",7814161,38.3096,-89.1227
"Quercus imbricaria","Quercus imbricaria","Quercus imbricaria",NA,"US_Herbaria","1995","PRESERVED_SPECIMEN","UNKNOWN",44.519084,-89.598559,156,"Louise & Lee | based on Collectors description | GeoLocate","Portage","Wisconsin","United States",NA,"Tree transplanted as a seedling from near Macomb, Illinois in 1981.","MOR",NA,"4290638","http://sernecportal.org/portal/collections/individual/index.php?occid=4290638",NA,NA,"Quercus imbricaria","desiderata",7814120,44.5191,-89.5986
